app,policy_area,metric,period,value
Facebook,Child Nudity & Sexual Exploitation,Content Appealed,2020Q1,"55,000"
Facebook,Child Nudity & Sexual Exploitation,Content Appealed,2020Q2,20
Facebook,Child Nudity & Sexual Exploitation,Content Appealed,2020Q3,300
Facebook,Child Nudity & Sexual Exploitation,Content Appealed,2020Q4,"4,600"
Facebook,Child Nudity & Sexual Exploitation,Content Appealed,2021Q1,"3,800"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2017Q4,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2018Q1,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2018Q2,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2018Q3,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2018Q4,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2019Q1,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2019Q2,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2019Q3,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2019Q4,"191,800"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2020Q1,"232,800"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2020Q2,10
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2020Q3,"21,500"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2020Q4,"137,700"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2021Q1,"148,600"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2021Q2,"87,800"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2021Q3,"53,300"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2021Q4,"35,700"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2022Q1,"34,000"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2022Q2,"204,900"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2017Q4,N/A
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2018Q1,N/A
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2018Q2,N/A
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2018Q3,N/A
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2018Q4,N/A
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2019Q1,"83,700"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2019Q2,"83,600"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2019Q3,"135,100"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2019Q4,"236,100"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2020Q1,"181,600"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2020Q2,10
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2020Q3,"1,700"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2020Q4,"50,300"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2021Q1,"38,800"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2021Q2,"35,900"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2021Q3,"64,700"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2021Q4,"39,000"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2022Q1,"33,800"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2022Q2,"531,000"
Facebook,Hate Speech,Content Appealed,2017Q4,N/A
Facebook,Hate Speech,Content Appealed,2018Q1,N/A
Facebook,Hate Speech,Content Appealed,2018Q2,N/A
Facebook,Hate Speech,Content Appealed,2018Q3,N/A
Facebook,Hate Speech,Content Appealed,2018Q4,N/A
Facebook,Hate Speech,Content Appealed,2019Q1,"1,100,000"
Facebook,Hate Speech,Content Appealed,2019Q2,"1,100,000"
Facebook,Hate Speech,Content Appealed,2019Q3,"1,400,000"
Facebook,Hate Speech,Content Appealed,2019Q4,"1,000,000"
Facebook,Hate Speech,Content Appealed,2020Q1,"1,200,000"
Facebook,Hate Speech,Content Appealed,2020Q2,"27,700"
Facebook,Hate Speech,Content Appealed,2020Q3,"26,200"
Facebook,Hate Speech,Content Appealed,2020Q4,"985,000"
Facebook,Hate Speech,Content Appealed,2021Q1,"1,100,000"
Facebook,Hate Speech,Content Appealed,2021Q2,"1,400,000"
Facebook,Hate Speech,Content Appealed,2021Q3,"1,100,000"
Facebook,Hate Speech,Content Appealed,2021Q4,"768,800"
Facebook,Hate Speech,Content Appealed,2022Q1,"586,700"
Facebook,Hate Speech,Content Appealed,2022Q2,"2,700,000"
Facebook,Regulated Goods: Drugs,Content Appealed,2017Q4,N/A
Facebook,Regulated Goods: Drugs,Content Appealed,2018Q1,N/A
Facebook,Regulated Goods: Drugs,Content Appealed,2018Q2,N/A
Facebook,Regulated Goods: Drugs,Content Appealed,2018Q3,N/A
Facebook,Regulated Goods: Drugs,Content Appealed,2018Q4,N/A
Facebook,Regulated Goods: Drugs,Content Appealed,2019Q1,"79,400"
Facebook,Regulated Goods: Drugs,Content Appealed,2019Q2,"113,300"
Facebook,Regulated Goods: Drugs,Content Appealed,2019Q3,"134,600"
Facebook,Regulated Goods: Drugs,Content Appealed,2019Q4,"165,300"
Facebook,Regulated Goods: Drugs,Content Appealed,2020Q1,"122,400"
Facebook,Regulated Goods: Drugs,Content Appealed,2020Q2,"25,600"
Facebook,Regulated Goods: Drugs,Content Appealed,2020Q3,"22,600"
Facebook,Regulated Goods: Drugs,Content Appealed,2020Q4,"80,200"
Facebook,Regulated Goods: Drugs,Content Appealed,2021Q1,"36,400"
Facebook,Regulated Goods: Drugs,Content Appealed,2021Q2,"36,300"
Facebook,Regulated Goods: Drugs,Content Appealed,2021Q3,"43,900"
Facebook,Regulated Goods: Drugs,Content Appealed,2021Q4,"80,000"
Facebook,Regulated Goods: Drugs,Content Appealed,2022Q1,"104,100"
Facebook,Regulated Goods: Drugs,Content Appealed,2022Q2,"241,500"
Facebook,Regulated Goods: Firearms,Content Appealed,2017Q4,N/A
Facebook,Regulated Goods: Firearms,Content Appealed,2018Q1,N/A
Facebook,Regulated Goods: Firearms,Content Appealed,2018Q2,N/A
Facebook,Regulated Goods: Firearms,Content Appealed,2018Q3,N/A
Facebook,Regulated Goods: Firearms,Content Appealed,2018Q4,N/A
Facebook,Regulated Goods: Firearms,Content Appealed,2019Q1,"73,800"
Facebook,Regulated Goods: Firearms,Content Appealed,2019Q2,"150,700"
Facebook,Regulated Goods: Firearms,Content Appealed,2019Q3,"196,300"
Facebook,Regulated Goods: Firearms,Content Appealed,2019Q4,"150,500"
Facebook,Regulated Goods: Firearms,Content Appealed,2020Q1,"109,200"
Facebook,Regulated Goods: Firearms,Content Appealed,2020Q2,"38,100"
Facebook,Regulated Goods: Firearms,Content Appealed,2020Q3,"13,800"
Facebook,Regulated Goods: Firearms,Content Appealed,2020Q4,"44,100"
Facebook,Regulated Goods: Firearms,Content Appealed,2021Q1,"125,300"
Facebook,Regulated Goods: Firearms,Content Appealed,2021Q2,"82,700"
Facebook,Regulated Goods: Firearms,Content Appealed,2021Q3,"44,100"
Facebook,Regulated Goods: Firearms,Content Appealed,2021Q4,"63,000"
Facebook,Regulated Goods: Firearms,Content Appealed,2022Q1,"74,200"
Facebook,Regulated Goods: Firearms,Content Appealed,2022Q2,"149,900"
Facebook,Spam,Content Appealed,2017Q4,N/A
Facebook,Spam,Content Appealed,2018Q1,N/A
Facebook,Spam,Content Appealed,2018Q2,N/A
Facebook,Spam,Content Appealed,2018Q3,N/A
Facebook,Spam,Content Appealed,2018Q4,N/A
Facebook,Spam,Content Appealed,2019Q1,"19,900,000"
Facebook,Spam,Content Appealed,2019Q2,"19,600,000"
Facebook,Spam,Content Appealed,2019Q3,"8,500,000"
Facebook,Spam,Content Appealed,2019Q4,"3,600,000"
Facebook,Spam,Content Appealed,2020Q1,"2,200,000"
Facebook,Spam,Content Appealed,2020Q2,"23,300"
Facebook,Spam,Content Appealed,2020Q3,"14,000"
Facebook,Spam,Content Appealed,2020Q4,"31,200"
Facebook,Spam,Content Appealed,2021Q1,"7,200"
Facebook,Spam,Content Appealed,2021Q2,"14,600"
Facebook,Spam,Content Appealed,2021Q3,"18,700"
Facebook,Spam,Content Appealed,2021Q4,"21,700"
Facebook,Spam,Content Appealed,2022Q1,"39,700"
Facebook,Spam,Content Appealed,2022Q2,"611,500"
Facebook,Suicide and Self-Injury,Content Appealed,2017Q4,N/A
Facebook,Suicide and Self-Injury,Content Appealed,2018Q1,N/A
Facebook,Suicide and Self-Injury,Content Appealed,2018Q2,N/A
Facebook,Suicide and Self-Injury,Content Appealed,2018Q3,N/A
Facebook,Suicide and Self-Injury,Content Appealed,2018Q4,N/A
Facebook,Suicide and Self-Injury,Content Appealed,2019Q1,N/A
Facebook,Suicide and Self-Injury,Content Appealed,2019Q2,"49,100"
Facebook,Suicide and Self-Injury,Content Appealed,2019Q3,"43,500"
Facebook,Suicide and Self-Injury,Content Appealed,2019Q4,"57,900"
Facebook,Suicide and Self-Injury,Content Appealed,2020Q1,"21,900"
Facebook,Suicide and Self-Injury,Content Appealed,2020Q2,0
Facebook,Suicide and Self-Injury,Content Appealed,2020Q3,0
Facebook,Suicide and Self-Injury,Content Appealed,2020Q4,700
Facebook,Suicide and Self-Injury,Content Appealed,2021Q1,900
Facebook,Suicide and Self-Injury,Content Appealed,2021Q2,300
Facebook,Suicide and Self-Injury,Content Appealed,2021Q3,200
Facebook,Suicide and Self-Injury,Content Appealed,2021Q4,200
Facebook,Suicide and Self-Injury,Content Appealed,2022Q1,"6,100"
Facebook,Suicide and Self-Injury,Content Appealed,2022Q2,"461,000"
Facebook,Violence And Incitement,Content Appealed,2017Q4,N/A
Facebook,Violence And Incitement,Content Appealed,2018Q1,N/A
Facebook,Violence And Incitement,Content Appealed,2018Q2,N/A
Facebook,Violence And Incitement,Content Appealed,2018Q3,N/A
Facebook,Violence And Incitement,Content Appealed,2018Q4,N/A
Facebook,Violence And Incitement,Content Appealed,2019Q1,N/A
Facebook,Violence And Incitement,Content Appealed,2019Q2,N/A
Facebook,Violence And Incitement,Content Appealed,2019Q3,N/A
Facebook,Violence And Incitement,Content Appealed,2019Q4,N/A
Facebook,Violence And Incitement,Content Appealed,2020Q1,N/A
Facebook,Violence And Incitement,Content Appealed,2020Q2,N/A
Facebook,Violence And Incitement,Content Appealed,2020Q3,N/A
Facebook,Violence And Incitement,Content Appealed,2020Q4,N/A
Facebook,Violence And Incitement,Content Appealed,2021Q1,N/A
Facebook,Violence And Incitement,Content Appealed,2021Q2,N/A
Facebook,Violence And Incitement,Content Appealed,2021Q3,"435,300"
Facebook,Violence And Incitement,Content Appealed,2021Q4,"361,800"
Facebook,Violence And Incitement,Content Appealed,2022Q1,"756,000"
Facebook,Violence And Incitement,Content Appealed,2022Q2,"4,500,000"
Facebook,Violent & Graphic Content,Content Appealed,2017Q4,N/A
Facebook,Violent & Graphic Content,Content Appealed,2018Q1,N/A
Facebook,Violent & Graphic Content,Content Appealed,2018Q2,N/A
Facebook,Violent & Graphic Content,Content Appealed,2018Q3,N/A
Facebook,Violent & Graphic Content,Content Appealed,2018Q4,N/A
Facebook,Violent & Graphic Content,Content Appealed,2019Q1,"158,000"
Facebook,Violent & Graphic Content,Content Appealed,2019Q2,"216,900"
Facebook,Violent & Graphic Content,Content Appealed,2019Q3,"603,700"
Facebook,Violent & Graphic Content,Content Appealed,2019Q4,"607,800"
Facebook,Violent & Graphic Content,Content Appealed,2020Q1,"480,000"
Facebook,Violent & Graphic Content,Content Appealed,2020Q2,500
Facebook,Violent & Graphic Content,Content Appealed,2020Q3,200
Facebook,Violent & Graphic Content,Content Appealed,2020Q4,"3,900"
Facebook,Violent & Graphic Content,Content Appealed,2021Q1,"3,700"
Facebook,Violent & Graphic Content,Content Appealed,2021Q2,"3,700"
Facebook,Violent & Graphic Content,Content Appealed,2021Q3,"3,300"
Facebook,Violent & Graphic Content,Content Appealed,2021Q4,"3,700"
Facebook,Violent & Graphic Content,Content Appealed,2022Q1,"4,500"
Facebook,Violent & Graphic Content,Content Appealed,2022Q2,"53,800"
Facebook,Adult Nudity & Sexual Activity,Content Restored with appeal,2017Q4,N/A
Facebook,Adult Nudity & Sexual Activity,Content Restored with appeal,2018Q1,N/A
Facebook,Adult Nudity & Sexual Activity,Content Restored with appeal,2018Q2,N/A
Facebook,Adult Nudity & Sexual Activity,Content Restored with appeal,2018Q3,N/A
Facebook,Adult Nudity & Sexual Activity,Content Restored with appeal,2018Q4,N/A
Facebook,Adult Nudity & Sexual Activity,Content Restored with appeal,2019Q1,"472,800"
Facebook,Adult Nudity & Sexual Activity,Content Restored with appeal,2019Q2,"953,800"
Facebook,Adult Nudity & Sexual Activity,Content Restored with appeal,2019Q3,"813,700"
Facebook,Adult Nudity & Sexual Activity,Content Restored with appeal,2019Q4,"664,800"
Facebook,Adult Nudity & Sexual Activity,Content Restored with appeal,2020Q1,"612,700"
Facebook,Adult Nudity & Sexual Activity,Content Restored with appeal,2020Q2,100
Facebook,Adult Nudity & Sexual Activity,Content Restored with appeal,2020Q3,100
Facebook,Adult Nudity & Sexual Activity,Content Restored with appeal,2020Q4,"35,100"
Facebook,Adult Nudity & Sexual Activity,Content Restored with appeal,2021Q1,"73,100"
Facebook,Adult Nudity & Sexual Activity,Content Restored with appeal,2021Q2,"55,900"
Facebook,Adult Nudity & Sexual Activity,Content Restored with appeal,2021Q3,"32,900"
Facebook,Adult Nudity & Sexual Activity,Content Restored with appeal,2021Q4,"36,600"
Facebook,Adult Nudity & Sexual Activity,Content Restored with appeal,2022Q1,"47,000"
Facebook,Adult Nudity & Sexual Activity,Content Restored with appeal,2022Q2,"465,800"
Facebook,Bullying & Harassment,Content Restored with appeal,2017Q4,N/A
Facebook,Bullying & Harassment,Content Restored with appeal,2018Q1,N/A
Facebook,Bullying & Harassment,Content Restored with appeal,2018Q2,N/A
Facebook,Bullying & Harassment,Content Restored with appeal,2018Q3,N/A
Facebook,Bullying & Harassment,Content Restored with appeal,2018Q4,N/A
Facebook,Bullying & Harassment,Content Restored with appeal,2019Q1,"78,900"
Facebook,Bullying & Harassment,Content Restored with appeal,2019Q2,"58,100"
Facebook,Bullying & Harassment,Content Restored with appeal,2019Q3,"92,900"
Facebook,Bullying & Harassment,Content Restored with appeal,2019Q4,"88,300"
Facebook,Bullying & Harassment,Content Restored with appeal,2020Q1,"65,800"
Facebook,Bullying & Harassment,Content Restored with appeal,2020Q2,10
Facebook,Bullying & Harassment,Content Restored with appeal,2020Q3,"3,000"
Facebook,Bullying & Harassment,Content Restored with appeal,2020Q4,"41,000"
Facebook,Bullying & Harassment,Content Restored with appeal,2021Q1,"112,600"
Facebook,Bullying & Harassment,Content Restored with appeal,2021Q2,"120,900"
Facebook,Bullying & Harassment,Content Restored with appeal,2021Q3,"149,800"
Facebook,Bullying & Harassment,Content Restored with appeal,2021Q4,"121,400"
Facebook,Bullying & Harassment,Content Restored with appeal,2022Q1,"114,700"
Facebook,Bullying & Harassment,Content Restored with appeal,2022Q2,"514,700"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Restored with appeal,2017Q4,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Restored with appeal,2018Q1,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Restored with appeal,2018Q2,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Restored with appeal,2018Q3,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Restored with appeal,2018Q4,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Restored with appeal,2019Q1,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Restored with appeal,2019Q2,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Restored with appeal,2019Q3,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Restored with appeal,2019Q4,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Restored with appeal,2020Q1,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Restored with appeal,2020Q2,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Restored with appeal,2020Q3,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Restored with appeal,2020Q4,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Restored with appeal,2021Q1,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Restored with appeal,2021Q2,800
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Restored with appeal,2021Q3,700
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Restored with appeal,2021Q4,800
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Restored with appeal,2022Q1,700
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Restored with appeal,2022Q2,"11,100"
Facebook,Child Endangerment: Sexual Exploitation,Content Restored with appeal,2017Q4,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Restored with appeal,2018Q1,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Restored with appeal,2018Q2,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Restored with appeal,2018Q3,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Restored with appeal,2018Q4,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Restored with appeal,2019Q1,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Restored with appeal,2019Q2,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Restored with appeal,2019Q3,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Restored with appeal,2019Q4,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Restored with appeal,2020Q1,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Restored with appeal,2020Q2,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Restored with appeal,2020Q3,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Restored with appeal,2020Q4,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Restored with appeal,2021Q1,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Restored with appeal,2021Q2,50
Facebook,Child Endangerment: Sexual Exploitation,Content Restored with appeal,2021Q3,30
Facebook,Child Endangerment: Sexual Exploitation,Content Restored with appeal,2021Q4,70
Facebook,Child Endangerment: Sexual Exploitation,Content Restored with appeal,2022Q1,100
Facebook,Child Endangerment: Sexual Exploitation,Content Restored with appeal,2022Q2,"1,300"
Facebook,Child Nudity & Sexual Exploitation,Content Restored with appeal,2017Q4,N/A
Facebook,Child Nudity & Sexual Exploitation,Content Restored with appeal,2018Q1,N/A
Facebook,Child Nudity & Sexual Exploitation,Content Restored with appeal,2018Q2,N/A
Facebook,Child Nudity & Sexual Exploitation,Content Restored with appeal,2018Q3,N/A
Facebook,Child Nudity & Sexual Exploitation,Content Restored with appeal,2018Q4,N/A
Facebook,Child Nudity & Sexual Exploitation,Content Restored with appeal,2019Q1,800
Facebook,Child Nudity & Sexual Exploitation,Content Restored with appeal,2019Q2,"14,200"
Facebook,Child Nudity & Sexual Exploitation,Content Restored with appeal,2019Q3,"13,300"
Facebook,Child Nudity & Sexual Exploitation,Content Restored with appeal,2019Q4,"4,400"
Facebook,Child Nudity & Sexual Exploitation,Content Restored with appeal,2020Q1,"3,700"
Facebook,Child Nudity & Sexual Exploitation,Content Restored with appeal,2020Q2,0
Facebook,Child Nudity & Sexual Exploitation,Content Restored with appeal,2020Q3,0
Facebook,Child Nudity & Sexual Exploitation,Content Restored with appeal,2020Q4,100
Facebook,Child Nudity & Sexual Exploitation,Content Restored with appeal,2021Q1,300
Facebook,Dangerous Orgs: Organized Hate,Content Restored with appeal,2017Q4,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Restored with appeal,2018Q1,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Restored with appeal,2018Q2,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Restored with appeal,2018Q3,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Restored with appeal,2018Q4,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Restored with appeal,2019Q1,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Restored with appeal,2019Q2,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Restored with appeal,2019Q3,N/A
